seq	score
ENSMUST00000040519	-2.4994075062116794
ENSMUST00000021715	2.0175097997073976
ENSMUST00000021714	-2.4078402011981006
ENSMUST00000163747	-1.343985722323215
ENSMUST00000021719	0.33023872512751884
ENSMUST00000101029	-2.120406690102924
ENSMUST00000021726	4.676875485846267
ENSMUST00000021728	0.1963683077420205
ENSMUST00000092279	-2.8213712775474
ENSMUST00000037014	0.47926011530288004
ENSMUST00000062092	0.5209796907198837
ENSMUST00000002880	1.0371951167635367
ENSMUST00000084891	0.6550427717687779
ENSMUST00000009099	0.7209318954613408
ENSMUST00000084882	-4.919632606458401
ENSMUST00000058491	-0.005048789585233971
ENSMUST00000073551	-1.7295016405830983
ENSMUST00000039349	0.42964004318617577
ENSMUST00000100986	-1.059682850152663
ENSMUST00000084828	-0.6928660752057875
ENSMUST00000070733	-2.0373577910297453
ENSMUST00000021592	5.266506396155892
ENSMUST00000026360	-2.0267874603915725
ENSMUST00000184820	-2.4548213593718398
ENSMUST00000096069	-0.006308058065394524
ENSMUST00000042288	2.1709206913141457
ENSMUST00000099946	-2.045794003125577
ENSMUST00000091848	2.0736873305904564
ENSMUST00000000080	-2.0423324269705776
ENSMUST00000135574	-1.5378770013391296
ENSMUST00000021574	0.7303684633104383
ENSMUST00000166299	-0.19419985758145314
ENSMUST00000190395	-4.903490448886755
ENSMUST00000021750	-0.8828679376588208
ENSMUST00000099856	-0.3292100993484155
ENSMUST00000110616	-1.2575427722929278
ENSMUST00000059270	-0.5098338747892218
ENSMUST00000071973	-2.7790436849239137
ENSMUST00000021738	-1.5258503679590594
ENSMUST00000110559	-0.3607587918462902
ENSMUST00000021734	-2.908247341794268
ENSMUST00000099747	2.102352650637944
ENSMUST00000129488	-0.19466091902789026
ENSMUST00000110516	-1.272650420670076
ENSMUST00000015816	-1.323592717963704
ENSMUST00000170836	-1.2840125004597478
ENSMUST00000038690	1.1319612509526369
ENSMUST00000099735	0.7530212060150276
ENSMUST00000072961	-0.5961815180552219
ENSMUST00000003345	1.8183490328158365
ENSMUST00000072519	-1.7574525279133812
ENSMUST00000053293	2.6984846722825258
ENSMUST00000151467	1.0994362013694503
ENSMUST00000110485	-0.17665122593856342
ENSMUST00000041782	1.4226255573644475
ENSMUST00000110433	4.942984594924448
ENSMUST00000079251	-0.3558872030068285
ENSMUST00000102968	1.0224023804160318
ENSMUST00000062045	0.240708246309004
ENSMUST00000018246	-1.0131377451607693
ENSMUST00000040914	-0.8090885817515192
ENSMUST00000110384	-1.6692088521464414
ENSMUST00000155575	-2.030119710058589
ENSMUST00000006900	1.0283451417208829
ENSMUST00000006893	-1.544971690399505
ENSMUST00000021772	3.493193925782358
ENSMUST00000067230	-0.01962839263762043
ENSMUST00000129231	-0.05065468622166429
ENSMUST00000047311	-1.2401840117820735
ENSMUST00000095914	2.7297689609663984
ENSMUST00000021785	0.4954041286705082
ENSMUST00000041859	3.0468914973571186
ENSMUST00000058978	-0.4135363979065214
ENSMUST00000040656	0.9398906563996012
ENSMUST00000075774	0.8272349971734185
ENSMUST00000147632	-0.08478798480438511
ENSMUST00000148390	0.6930079032721017
ENSMUST00000021847	-0.9092023440961896
ENSMUST00000077853	-0.5107026629689997
ENSMUST00000171686	-1.9945349738476217
ENSMUST00000021857	0.06991295544764482
ENSMUST00000021864	-0.7440165832335509
ENSMUST00000074969	-2.0984886150674904
ENSMUST00000178564	7.135436769262445
ENSMUST00000035988	0.8957176929932325
ENSMUST00000035899	3.1511580524575256
ENSMUST00000167513	-0.13767136088123544
ENSMUST00000067778	-1.7143620872144505
ENSMUST00000174551	0.012031678613166476
ENSMUST00000021793	-0.10976905844727716
ENSMUST00000165561	0.22775850881349066
ENSMUST00000129449	-2.0872018070487943
ENSMUST00000060148	-0.8067696928120061
ENSMUST00000127859	-0.2460310022207143
ENSMUST00000021797	-1.5579923470842507
ENSMUST00000055341	-1.3992288370688912
ENSMUST00000021800	0.07450517307511607
ENSMUST00000059986	-2.5662668037328227
ENSMUST00000015540	-5.087484472114059
ENSMUST00000172581	-9.436376048171264
ENSMUST00000072329	1.1390405277274624
ENSMUST00000038275	-6.6230876903641285
ENSMUST00000091628	-1.206321677591922
ENSMUST00000099547	-1.1314110507665458
ENSMUST00000056978	1.949166258995424
ENSMUST00000037025	-0.5822131135675375
ENSMUST00000110111	4.814659097069773
ENSMUST00000021810	1.5482000084966214
ENSMUST00000177530	2.1325665536719978
ENSMUST00000110097	1.0473254632754885
ENSMUST00000048946	3.230928529381963
ENSMUST00000110084	-0.7410576877863239
ENSMUST00000021818	-1.3549355087730948
ENSMUST00000021824	1.1250682235502965
ENSMUST00000095797	-1.202228262858677
ENSMUST00000110040	-1.9871351460546105
ENSMUST00000021903	-0.4424906840683589
ENSMUST00000057442	-1.0734983360404855
ENSMUST00000071065	-1.3173294826185868
ENSMUST00000021920	-1.5052182704141008
ENSMUST00000021932	4.667420423642792
ENSMUST00000021930	0.7723492837311605
ENSMUST00000038101	-1.4532952780815451
ENSMUST00000026985	-6.47113757164479
ENSMUST00000153708	0.4085023923399751
ENSMUST00000026988	-0.03928971874838706
ENSMUST00000026986	-0.2242929450668893
ENSMUST00000049575	9.43343659220603
ENSMUST00000026991	0.6388804811026622
ENSMUST00000148702	0.15931341054420525
ENSMUST00000021942	1.596722200774343
ENSMUST00000021941	-3.5918347537677477
ENSMUST00000099482	-0.5629867021666582
ENSMUST00000046533	-0.2795587773103197
ENSMUST00000021950	-0.25914113020227525
ENSMUST00000131306	-1.6828434250220707
ENSMUST00000021956	1.4275651292381453
ENSMUST00000021957	3.665018320602612
ENSMUST00000109905	-2.0795364511923937
ENSMUST00000142654	2.1343617979755987
ENSMUST00000099479	0.028253926922588917
ENSMUST00000057844	-0.9443637964074648
ENSMUST00000124968	0.6493340534397646
ENSMUST00000124981	1.7208680306327913
ENSMUST00000069557	0.027344605126793903
ENSMUST00000185502	0.9055693361485662
ENSMUST00000160860	-0.8438725243945353
ENSMUST00000109868	-0.2174375018654224
ENSMUST00000076454	0.8470455445129269
ENSMUST00000109838	-2.3813068197196308
ENSMUST00000022039	-1.2227265082495702
ENSMUST00000160628	0.1035359618883499
ENSMUST00000071703	0.5738452783008805
ENSMUST00000044083	-1.8189686801436171
ENSMUST00000187656	-0.04866642099101276
ENSMUST00000076195	-2.5721945591603137
ENSMUST00000201563	-3.1877600985382633
ENSMUST00000202582	-3.8344697304654782
ENSMUST00000192155	-1.971956900751632
ENSMUST00000021929	3.85868443318192
ENSMUST00000021933	3.817420417976399
ENSMUST00000021939	10.0
ENSMUST00000091554	6.924202481528852
ENSMUST00000126879	-0.20302832896103987
ENSMUST00000172807	-0.5795849763517721
ENSMUST00000187652	0.8907245903973735
ENSMUST00000021997	-2.0344745391558035
ENSMUST00000117110	0.20550401379182395
ENSMUST00000045969	-1.8319000042539024
ENSMUST00000049705	-2.7215899280165012
ENSMUST00000109732	-1.273528290278108
ENSMUST00000180580	-0.2722615988459635
ENSMUST00000019572	-1.7409938316109872
ENSMUST00000163534	0.2748995842318998
ENSMUST00000125495	-1.6380099847579437
ENSMUST00000073157	-1.6349616923190131
ENSMUST00000181246	0.3821119914874912
ENSMUST00000022013	-8.848673911358166
ENSMUST00000044081	-1.853606370474768
ENSMUST00000091514	-3.1396203137350365
ENSMUST00000065118	-3.1685852286629537
ENSMUST00000022089	-7.478585655559328
ENSMUST00000043493	-0.3652529267740327
ENSMUST00000080145	-0.04540344976380265
ENSMUST00000022097	0.5408005525632738
ENSMUST00000022102	-3.077540370157016
ENSMUST00000022104	-6.532177741606724
ENSMUST00000099384	0.01320729116233993
ENSMUST00000022057	-1.3839266834932538
ENSMUST00000162376	1.0607841300325949
ENSMUST00000202645	-1.3031492864520655
ENSMUST00000169114	0.26625621533060584
ENSMUST00000065629	2.4548560611446493
ENSMUST00000022075	-10.0
ENSMUST00000001583	-0.1057793073611372
ENSMUST00000022082	5.1748107414418465
ENSMUST00000179078	-0.022599472557712955
ENSMUST00000091466	0.059115131459891314
ENSMUST00000125209	0.3311490828413847
ENSMUST00000168779	-1.1485006478672581
ENSMUST00000091459	-1.6987986272559636
ENSMUST00000160331	0.5470405497720303
ENSMUST00000022009	-2.648100390061363
ENSMUST00000078764	1.0702368905445316
ENSMUST00000043111	-3.359511729914592
ENSMUST00000161568	-0.23465216181050716
ENSMUST00000159199	-3.1975828537939424
ENSMUST00000051955	-1.0946674889731378
ENSMUST00000022121	-0.7063414321788694
ENSMUST00000190393	-3.3320169885699125
ENSMUST00000061594	0.6653414609723719
ENSMUST00000040106	-0.5163954012676337
ENSMUST00000022217	2.55274802786075
ENSMUST00000049488	-2.2574622888393683
ENSMUST00000062122	-0.9175710899103594
ENSMUST00000065537	-0.10707408600263747
ENSMUST00000091403	-1.0254594207481302
ENSMUST00000022197	-2.7435762219284245
ENSMUST00000022196	-0.11784483778586988
ENSMUST00000046644	-0.4711753945623521
ENSMUST00000056512	1.0008503464263017
ENSMUST00000022189	0.7787609605738726
ENSMUST00000059193	6.7067101870795085
ENSMUST00000022182	2.2223056179833973
ENSMUST00000068603	2.810529202974121
ENSMUST00000161263	0.2584748516152624
ENSMUST00000099295	0.2407625031401641
ENSMUST00000022172	-1.4632763359433
ENSMUST00000077672	0.8112751496783226
ENSMUST00000022176	-1.908930771725161
ENSMUST00000171324	-1.3340313825098404
ENSMUST00000073456	-1.6097722581454867
ENSMUST00000161929	2.9732191863057973
ENSMUST00000022169	5.11563607760691
ENSMUST00000041623	-1.401125525463978
ENSMUST00000109426	-10.0
ENSMUST00000022164	-0.8060131614154321
ENSMUST00000133826	0.6408487873958157
ENSMUST00000040340	-1.7622906548257993
ENSMUST00000179301	-1.4233617940804222
ENSMUST00000052249	0.3538370997169844
ENSMUST00000064762	-0.2723561737746626
ENSMUST00000022150	4.463806001032423
ENSMUST00000022148	3.697577473410459
ENSMUST00000177848	0.2684040042100457
ENSMUST00000190729	-7.545581044993293
ENSMUST00000185767	1.0523634977498428
ENSMUST00000109333	-1.735661343944995
ENSMUST00000136694	-0.07666542516463909
ENSMUST00000189426	-7.210813882468579
ENSMUST00000166867	-2.8990111731494257
ENSMUST00000044385	0.5758803663151146
ENSMUST00000141557	-0.5629241381292859
ENSMUST00000022225	-0.23068576294730445
ENSMUST00000065766	10.0
ENSMUST00000022228	1.7903012715971804
ENSMUST00000063551	0.4071998118238005
ENSMUST00000022235	-1.1656985457284443
ENSMUST00000022203	-2.5417787687967848
ENSMUST00000105097	0.928597797140974
ENSMUST00000163558	2.2380419502477285
ENSMUST00000137425	-0.11254942703913844
ENSMUST00000134973	-0.9516829284349264
ENSMUST00000167824	-1.7079881462829007
ENSMUST00000022212	-4.1821676627107855
ENSMUST00000047627	-1.1992150584270485
ENSMUST00000146726	-1.2657052668403614
ENSMUST00000109267	0.8892950187748352
ENSMUST00000022275	1.342844393932602
ENSMUST00000183663	1.9112043895753683
ENSMUST00000038574	0.6040892060960157
ENSMUST00000091201	0.04611120224084308
ENSMUST00000184046	-0.22118262902306704
ENSMUST00000022242	0.3390044643995594
ENSMUST00000006991	9.677165350416391
ENSMUST00000181168	0.5454631296169546
ENSMUST00000069902	0.10051652171278863
ENSMUST00000173627	-0.6021230685499723
ENSMUST00000026519	0.24402908344597365
ENSMUST00000177361	-1.1047066641350418
ENSMUST00000179869	-1.6704436849758315
ENSMUST00000178142	-0.4409978034163308
ENSMUST00000177916	-0.9407806230711824
ENSMUST00000166494	3.5310051454331264
ENSMUST00000170207	2.1786477351864924
ENSMUST00000163885	3.889010488584369
ENSMUST00000170104	2.6552017342176906
ENSMUST00000171906	-1.9580708491914816
ENSMUST00000172431	1.1491180640618832
ENSMUST00000163790	3.5234680195934973
ENSMUST00000052678	3.2857388613364313
ENSMUST00000026313	0.7232344527534031
ENSMUST00000036682	-0.9554803784588328
ENSMUST00000170111	-1.8778106196233644
ENSMUST00000102996	3.8821021281577575
ENSMUST00000112669	-0.8331203106844036
ENSMUST00000067491	-0.8284616059636813
ENSMUST00000070323	-1.5905182532755011
ENSMUST00000022257	-1.2489674236931465
ENSMUST00000147471	-0.4277265031805941
ENSMUST00000090591	2.150915213031951
ENSMUST00000057015	0.5869676011328318
ENSMUST00000063750	4.679504668986789
ENSMUST00000143308	-0.4884517701688464
ENSMUST00000152735	-0.2464668063459657
ENSMUST00000177398	-1.4373268217538144
ENSMUST00000170694	-1.3205417460668736
ENSMUST00000160013	-4.17159932897688
ENSMUST00000022343	0.7675590476542682
ENSMUST00000037698	1.3854015635451404
ENSMUST00000061444	1.40467595805499
ENSMUST00000100844	-1.4549165447381016
ENSMUST00000048016	-0.8159857651246286
ENSMUST00000071215	-0.6857601961845261
ENSMUST00000071816	0.9192673542452352
ENSMUST00000022368	2.3979109808355035
ENSMUST00000022369	1.6492267711907604
ENSMUST00000182855	0.5824248721354437
ENSMUST00000119430	-1.0042193316692882
ENSMUST00000152905	1.3449521338833508
ENSMUST00000026322	1.0897053099889564
ENSMUST00000112384	-0.5563672128291731
ENSMUST00000022419	3.395517400118141
ENSMUST00000133547	-0.6218490843532752
ENSMUST00000185006	-3.2886522242793967
ENSMUST00000100818	-4.059931519023023
ENSMUST00000022418	-3.2886522242793967
ENSMUST00000203874	0.5626982261927462
ENSMUST00000112318	0.2554493172982221
ENSMUST00000142645	-0.953521565677018
ENSMUST00000035336	-1.070998259318953
ENSMUST00000022450	-3.7499084964207636
ENSMUST00000050480	-1.1618252731902967
ENSMUST00000090302	-0.6368701972783201
ENSMUST00000022567	-7.9475954948650145
ENSMUST00000112268	-2.0547094042138228
ENSMUST00000022535	0.5623560276835635
ENSMUST00000022529	-0.5973288291328624
ENSMUST00000143534	0.07167956729528184
ENSMUST00000050171	1.560343280444603
ENSMUST00000182501	-0.6769832080077247
ENSMUST00000168584	-0.5172276315891119
ENSMUST00000145497	-5.534157784696302
ENSMUST00000049732	1.3841058219643123
ENSMUST00000022459	1.9065504411479777
ENSMUST00000022458	0.774261179741989
ENSMUST00000152182	0.5698880720129511
ENSMUST00000156431	0.12163620257904888
ENSMUST00000014640	-0.15785392389701955
ENSMUST00000163336	-0.5522515290064769
ENSMUST00000013845	-1.5769275641208365
ENSMUST00000022480	2.4878677150176243
ENSMUST00000066807	-0.8684982396813087
ENSMUST00000165792	1.2958596203186974
ENSMUST00000130539	2.0842059241559454
ENSMUST00000111917	0.7441114077187598
ENSMUST00000022322	1.5203889218143718
ENSMUST00000043349	-5.979380713606672
ENSMUST00000022337	-0.8176610242027538
ENSMUST00000042564	4.987576188644691
ENSMUST00000173780	1.122467439838031
ENSMUST00000047652	-0.9592051486973566
ENSMUST00000022317	-0.9357761999684572
ENSMUST00000160298	1.0517612769863232
ENSMUST00000153383	-0.2441861182741878
ENSMUST00000146150	-0.13380622712586554
ENSMUST00000022378	-0.3166534114592424
ENSMUST00000022380	-8.305580381809934
ENSMUST00000045905	-1.5371653652802673
ENSMUST00000153547	-1.77324836513578
ENSMUST00000015903	0.6275152322663998
ENSMUST00000133790	-0.17376082151192104
ENSMUST00000100672	-1.7943688676265162
ENSMUST00000111790	-0.9935211872278941
ENSMUST00000073150	-1.4990927906965952
ENSMUST00000133744	-0.7627314925497432
ENSMUST00000037473	0.0533553423875641
ENSMUST00000146164	-4.407150487811116
ENSMUST00000006451	-2.3639758610198385
ENSMUST00000036126	-1.084381361111856
ENSMUST00000170855	2.1311747908998653
ENSMUST00000049411	1.607410171077463
ENSMUST00000159745	-0.3043918317434016
ENSMUST00000178092	-1.0493965531355474
ENSMUST00000167984	1.7076497157138524
ENSMUST00000111632	-0.6266349173699749
ENSMUST00000067549	2.835190660917483
ENSMUST00000164655	0.2534402949806358
ENSMUST00000046709	-0.7916972127765832
ENSMUST00000100631	0.3722584576344672
ENSMUST00000152493	-0.135026895424515
ENSMUST00000135523	3.5224810372144777
ENSMUST00000022781	-1.096287098454328
ENSMUST00000180359	-0.6281539960243588
ENSMUST00000196273	-0.8706405945097354
ENSMUST00000022782	-6.39873600672719
ENSMUST00000022784	5.343307849540705
ENSMUST00000022803	-0.12778962424768442
ENSMUST00000067784	-1.8930236341406428
ENSMUST00000022787	0.060025856965022065
ENSMUST00000142283	2.1498501184686067
ENSMUST00000194094	0.9480911175330364
ENSMUST00000022806	0.3834448681275368
ENSMUST00000172557	1.8268689618078904
ENSMUST00000183822	2.455952265735009
ENSMUST00000022819	-1.632465415068412
ENSMUST00000076236	2.8515743509784386
ENSMUST00000163767	0.13567269181503255
ENSMUST00000117236	1.1863419180484578
ENSMUST00000174352	0.21392813585072504
ENSMUST00000010520	-0.05804461417669934
ENSMUST00000007733	1.8299467146820008
ENSMUST00000062861	1.4258333107496577
ENSMUST00000168479	1.6100665360421438
ENSMUST00000022831	3.144139048725036
ENSMUST00000111325	3.1600813090630577
ENSMUST00000168575	0.64973582189265
ENSMUST00000039812	-1.0006299976909951
ENSMUST00000039380	-0.9080051228391448
ENSMUST00000154492	-1.089776491251004
ENSMUST00000172539	0.1666599680872257
ENSMUST00000022531	2.17740119691766
ENSMUST00000131455	4.737167474850113
ENSMUST00000022545	4.9646323020730385
ENSMUST00000140136	0.4179651924084738
ENSMUST00000171683	-0.02904326739700115
ENSMUST00000140924	3.2854953617158342
ENSMUST00000041905	-1.047606258963535
ENSMUST00000022561	-10.0
ENSMUST00000063562	-2.560035836529046
ENSMUST00000111236	-0.9582777857600491
ENSMUST00000022494	-1.725444968898162
ENSMUST00000039562	-2.6751571169996406
ENSMUST00000063169	0.5813478991011739
ENSMUST00000039064	-4.8540467155499405
ENSMUST00000053959	-1.0864978004733088
ENSMUST00000038229	-3.9106027539487807
ENSMUST00000058679	-0.2402082490682585
ENSMUST00000067927	-5.171183807509476
ENSMUST00000100473	0.02079345138846659
ENSMUST00000022550	-1.1525639691161798
ENSMUST00000131309	-1.4516496035135389
ENSMUST00000169656	0.39870124334987067
ENSMUST00000066994	-0.1825411391897301
ENSMUST00000022614	-3.133360198958348
ENSMUST00000022616	-1.939567671585511
ENSMUST00000070515	2.051684562518953
ENSMUST00000022623	-0.2738891273067912
ENSMUST00000074523	0.3009917900696395
ENSMUST00000159068	2.1750971398277685
ENSMUST00000100453	-1.1185593584684388
ENSMUST00000089236	-0.3733562557542558
ENSMUST00000089230	-1.3483979719767294
ENSMUST00000156700	1.4859992668844928
ENSMUST00000022639	0.32278223088231045
ENSMUST00000022638	0.5336269494626109
ENSMUST00000037064	0.5741841923652953
ENSMUST00000183648	-0.2444555321285829
ENSMUST00000184816	0.4265237844976922
ENSMUST00000185174	-0.2444555321285829
ENSMUST00000036381	6.2731512189324805
ENSMUST00000022665	0.8689510505631941
ENSMUST00000035908	-1.4090793157121682
ENSMUST00000022680	0.11417272416815608
ENSMUST00000078434	1.7407748233015885
ENSMUST00000000793	1.6062839389231949
ENSMUST00000003561	-0.05107414011908545
ENSMUST00000022693	-1.1607449326686272
ENSMUST00000047331	3.2531700901243195
ENSMUST00000047218	1.551432079587404
ENSMUST00000022690	-1.2036903634038616
ENSMUST00000022696	1.1437971549591937
ENSMUST00000022699	-0.4534240770258957
ENSMUST00000171163	0.6924796934142867
ENSMUST00000022701	-1.8021577703447704
ENSMUST00000022704	-0.3514844654315624
ENSMUST00000162723	1.6828379148553618
ENSMUST00000176957	-1.826533437242601
ENSMUST00000088970	4.205536437615832
ENSMUST00000036072	3.3800938005350334
ENSMUST00000022574	-0.026392459585294254
ENSMUST00000124608	-1.9578556113237051
ENSMUST00000022577	0.33986448138480857
ENSMUST00000164848	0.19476791360509452
ENSMUST00000049168	-0.5263530313991756
ENSMUST00000022580	-0.288653704762677
ENSMUST00000134040	-3.368106999522717
ENSMUST00000177333	1.2296040251001523
ENSMUST00000062789	0.7586983856805691
ENSMUST00000022589	2.5373592890756584
ENSMUST00000022590	8.046294734105265
ENSMUST00000123853	-1.6134810248347384
ENSMUST00000074729	0.5065661882380937
ENSMUST00000040990	6.042929256471998
ENSMUST00000022595	10.0
ENSMUST00000061222	0.32393919484611805
ENSMUST00000195034	-1.0418719457076402
ENSMUST00000170865	1.6120549858297533
ENSMUST00000061628	-3.759858297067098
ENSMUST00000194056	0.3362493911465826
ENSMUST00000022656	2.000908509644228
ENSMUST00000022650	0.7204867739938207
ENSMUST00000042471	0.8203790770142683
ENSMUST00000005279	3.6482548052254256
ENSMUST00000131022	0.5678406818414359
ENSMUST00000002289	-0.479072775873701
ENSMUST00000162091	-1.5545274049026243
ENSMUST00000183756	-2.2453415757435877
ENSMUST00000202333	-3.2082660563092786
ENSMUST00000022721	3.6438626791776665
ENSMUST00000160805	0.24169885517471745
ENSMUST00000163545	-0.9737773829704406
ENSMUST00000181969	0.20278907153093806
ENSMUST00000022709	0.32119475895115923
ENSMUST00000100322	-1.7724012891235013
ENSMUST00000042767	0.4398389583994885
ENSMUST00000175665	-0.7362329332580695
ENSMUST00000078849	-5.790500479152724
ENSMUST00000022728	-1.4760177071796192
ENSMUST00000166646	-0.8295112930433962
ENSMUST00000004055	2.3176625108217466
ENSMUST00000022734	-1.0691277349071462
ENSMUST00000065904	-1.500263084640032
ENSMUST00000088419	-0.5956297096750609
ENSMUST00000032898	-1.5638937032343423
ENSMUST00000079817	3.3368529767928776
ENSMUST00000171318	0.025646464097657383
ENSMUST00000143189	0.483823510374064
ENSMUST00000000201	-1.3812497914350057
ENSMUST00000159912	-6.256734478256159
ENSMUST00000022791	0.9544078451336844
ENSMUST00000046633	2.5827709080270744
ENSMUST00000061925	4.217535709524278
ENSMUST00000045356	-1.7517338392794553
ENSMUST00000144653	2.605657255365409
ENSMUST00000045766	1.182051582775982
ENSMUST00000052965	-1.0737408663410417
ENSMUST00000129325	-1.988254929419528
ENSMUST00000090380	-1.3399537450010928
ENSMUST00000100775	-2.3717989335274736
ENSMUST00000169385	-1.1295357963647277
ENSMUST00000070877	0.2695887903664381
ENSMUST00000022849	0.5172370361142884
ENSMUST00000066529	-0.6512717562138348
ENSMUST00000124621	-1.6285044373266369
ENSMUST00000071993	-2.201362287843787
ENSMUST00000059680	1.068752702788737
ENSMUST00000057256	-0.562898204366928
ENSMUST00000090292	2.2759696642312965
ENSMUST00000036439	-1.7193742114337172
ENSMUST00000176593	-9.278475045275076
ENSMUST00000075132	-0.9596639722382851
ENSMUST00000058845	-2.802635163457931
ENSMUST00000059662	-0.2493924463786941
ENSMUST00000100739	-1.3000353467837351
ENSMUST00000090247	2.696135956376742
ENSMUST00000081728	1.9170440673756528
ENSMUST00000076942	-0.22030198427623807
ENSMUST00000090227	-0.3528983078317585
ENSMUST00000042702	0.6527974120789247
ENSMUST00000067458	-0.7401181611299751
ENSMUST00000022871	-4.406963975525254
ENSMUST00000042021	-2.0815108909613205
ENSMUST00000022867	6.091707854212456
ENSMUST00000022947	-0.2214690695041773
ENSMUST00000142643	-1.6718061016678902
ENSMUST00000060894	-2.7886938130353767
ENSMUST00000079028	-1.0679516614727946
ENSMUST00000040791	5.72528547411793
ENSMUST00000072868	-5.890131053985266
ENSMUST00000018476	0.22185292016015035
ENSMUST00000014457	0.04013464954135513
ENSMUST00000180159	-9.475237659275168
ENSMUST00000047348	-1.7418215747506045
ENSMUST00000022890	-1.2675208677755392
ENSMUST00000057486	-1.082532648888239
ENSMUST00000151635	0.025985776274955533
ENSMUST00000119730	-1.0397459045050366
ENSMUST00000110336	1.1199265477621043
ENSMUST00000074043	-1.3983236705904136
ENSMUST00000022909	-2.0227710901068794
ENSMUST00000042917	-0.6247820130316702
ENSMUST00000022916	-1.1204542716310089
ENSMUST00000053467	-0.5011010982429228
ENSMUST00000110297	1.128835100142081
ENSMUST00000022921	-10.0
ENSMUST00000063492	-4.267843402019708
ENSMUST00000022960	-4.964326982440494
ENSMUST00000022962	-0.460357317608187
ENSMUST00000067469	0.9556672227738209
ENSMUST00000022964	0.7184093725624845
ENSMUST00000110267	-1.3849203325039328
ENSMUST00000022967	-1.1620079336105218
ENSMUST00000160716	-5.291885945666383
ENSMUST00000137116	-0.8524664530975484
ENSMUST00000090025	0.13024707167437058
ENSMUST00000037115	1.7798451239023794
ENSMUST00000132059	-0.3642763229965935
ENSMUST00000025356	-3.133837840020038
ENSMUST00000050027	-7.741170190727158
ENSMUST00000041591	-4.4658713900828
ENSMUST00000041733	-0.6992849485289598
ENSMUST00000096433	-0.8884134440269306
ENSMUST00000164542	-1.1403446303055782
ENSMUST00000096430	-5.595967465092326
ENSMUST00000159801	1.6034527969342547
ENSMUST00000100655	0.8461901805845319
ENSMUST00000175805	0.6663898493387499
ENSMUST00000176935	-0.5646300756834807
ENSMUST00000038194	-0.5161763107425753
ENSMUST00000022986	1.0185404778966969
ENSMUST00000022985	0.8857103446689352
ENSMUST00000037270	-0.4046187702805066
ENSMUST00000072113	2.9900601966166653
ENSMUST00000036937	0.3075187732583109
ENSMUST00000022980	0.98997396955925
ENSMUST00000080371	1.1949709974763103
ENSMUST00000162142	-1.3358610006372869
ENSMUST00000022976	1.1003732869980578
ENSMUST00000079703	-2.4573915826579475
ENSMUST00000067543	-0.5974104878376199
ENSMUST00000100635	0.1857942004018653
ENSMUST00000191178	3.660122026134444
ENSMUST00000164532	-0.9366293202148752
ENSMUST00000070256	0.1348160459836036
ENSMUST00000023006	-0.8408772670113063
ENSMUST00000048188	-0.2925476397736645
ENSMUST00000118823	1.977503197997616
ENSMUST00000161139	-0.6869559672313221
ENSMUST00000022954	-0.8778360386953258
ENSMUST00000022953	1.5040460638054631
ENSMUST00000044113	-10.0
ENSMUST00000110036	-1.3134470367141788
ENSMUST00000043414	-3.1382903885564715
ENSMUST00000170845	0.4169954041750525
ENSMUST00000023268	-0.11792815122177985
ENSMUST00000050234	-0.08174456474239135
ENSMUST00000070923	1.6269094628939895
ENSMUST00000189128	1.2794191919920384
ENSMUST00000191436	0.8328561223949679
ENSMUST00000023241	-1.9071586915211571
ENSMUST00000161785	0.5020294917091317
ENSMUST00000184602	-4.646367474584505
ENSMUST00000000958	7.6450850187532815
ENSMUST00000143056	2.0053389366236205
ENSMUST00000151066	0.8277156697077691
ENSMUST00000201593	1.7721680994258937
ENSMUST00000037260	-0.6546411836628615
ENSMUST00000131496	1.220965017607401
ENSMUST00000002603	0.3279783142696244
ENSMUST00000002599	0.6321525785382528
ENSMUST00000165135	0.9818738609637452
ENSMUST00000172281	1.3911881858670243
ENSMUST00000023210	6.357909716658759
ENSMUST00000160172	-0.5117120466319076
ENSMUST00000071898	0.29070515282407466
ENSMUST00000066677	0.8075640770638777
ENSMUST00000004294	3.594162028609345
ENSMUST00000019224	5.401275674700056
ENSMUST00000036852	3.713329141733523
ENSMUST00000142506	4.778564331152863
ENSMUST00000146725	4.770526060082932
ENSMUST00000177026	-1.7396400950471005
ENSMUST00000080406	0.0417702478010351
ENSMUST00000023179	0.6444870662398579
ENSMUST00000068407	0.7600985687535607
ENSMUST00000004072	0.22865510513036116
ENSMUST00000166610	-0.4750502595685295
ENSMUST00000016771	-0.7174491408205277
ENSMUST00000100486	-1.9826256463807488
ENSMUST00000016696	3.1085952765896745
ENSMUST00000019290	3.6955674374723575
ENSMUST00000016781	10.0
ENSMUST00000058659	2.3640665512405947
ENSMUST00000001226	2.0526016776806726
ENSMUST00000041164	-0.9131503399837084
ENSMUST00000140228	-2.730056154065841
ENSMUST00000128631	-2.137048551938929
ENSMUST00000166977	1.2085701461053586
ENSMUST00000074991	3.2625148613245742
ENSMUST00000127292	0.3633412261683733
ENSMUST00000046463	-0.8562086310505902
ENSMUST00000159762	0.4630574702578345
ENSMUST00000023055	0.8791578674726693
ENSMUST00000175858	-1.5470993352806341
ENSMUST00000109627	-0.6932984675802448
ENSMUST00000109616	0.8048411611166747
ENSMUST00000187578	0.10751464589325137
ENSMUST00000023050	10.0
ENSMUST00000166030	1.818097322211465
ENSMUST00000109605	0.3976804830037033
