b	y
CD99L2	0.7000731643674412
CDC123	-2.073573724479337
CDC16	-3.205193238069698
CDC20	-9.285413769863434
CDC23	-3.7508811722013977
CDC25B	-5.594484047028214
CDC26	1.228257822020513
CDC27	-1.5851027485912998
CDC37	0.5255024386270766
CDC37L1	2.6284116022639976
CDC40	-1.6146549411287945
CDC42	10.0
CDC42BPA	0.5305388010490991
CDC42EP3	10.0
CDC42EP4	-7.9888179337831104
CDC42SE1	1.9937449220277004
CDC42SE2	1.3457055316240003
CDC5L	0.18031267290593775
CDC6	-7.688182585424827
CDC7	-1.2106329659252468
CDC73	-8.282378969176703
CDCA2	-6.37856868355115
CDCA3	-7.458122939297928
CDCA4	-5.9901529194518135
CDCA5	-10.0
CDCA7	-7.815553108751223
CDCA7L	-10.0
CDCA8	-6.9598448641398765
CDH10	-6.924341735324362
CDH11	-10.0
CDH2	-0.2560463488578789
CDH8	-2.76188486845981
CDIPT	2.0897788859080633
CDK1	-10.0
CDK10	-4.693692280939027
CDK14	0.22731747796869756
CDK16	-3.51091979580756
CDK17	-0.9957801679585204
CDK19	0.1543163396018449
CDK2	-10.0
CDK20	2.5280705976777123
CDK2AP1	-10.0
CDK2AP2	-3.172676283936413
CDK4	-9.962369851735383
CDK5	8.525219549361019
CDK5R1	10.0
CDK5RAP1	-1.4163274664485601
CDK5RAP2	-1.937995405488168
CDK5RAP3	-2.568354830542127
CDK6	-10.0
CDKAL1	-2.9701252253232564
CDKL2	4.229493017278996
CDKN1A	-7.447699847057008
CDKN1B	-1.4694161129193688
CDKN2AIP	1.7351804329778222
CDKN2AIPNL	1.168430084073527
CDKN2D	9.594077114646424
CDKN3	-7.508931888194066
CDO1	-8.148470745715622
CDR2L	2.560630089691816
CDS2	-1.530705108408155
CDV3	-3.6099817262263456
CEBPG	0.969156510981526
CEBPZ	-1.2802982616207343
CECR5	-1.1064514559180156
CELF1	0.24002646639268926
CELF2	2.939043249842512
CELF3	9.77989712251692
CELF4	10.0
CELF5	10.0
CELSR2	-4.434966702036029
CENPBD1	0.8217944807989138
CENPE	-7.874467570137621
CENPF	-10.0
CENPH	-6.4231714294152615
CENPJ	-4.5474905868947015
CENPK	-10.0
CENPN	-10.0
CENPQ	-7.773261715395916
CENPT	2.4659677063606336
CENPV	-1.1959609585772843
CEP135	-6.497286220046041
CEP192	-2.7296007748428903
CEP250	-1.0768268837336263
CEP290	-2.038181624354154
CEP350	0.27861478794904976
CEP57	3.0850520567903774
CEP57L1	-4.798551357260638
CEP63	-1.9790557847650443
CEP68	-4.0111904419093785
CEP70	-4.455104963142717
CEP78	-0.4708310587403145
CEP97	0.01079274600485198
CEPT1	0.9471193428351008
CERK	0.6256850434066343
CES2	0.13244367451696842
CETN2	-4.581774007628332
CETN3	0.13165184038206454
CFDP1	4.326406410039522
CFL1	10.0
CFL2	-5.285510012704108
CGGBP1	0.7607888211319814
CGRRF1	-6.92175965193346
CHAC1	2.408964634778879
CHCHD1	-0.9236227015247036
CHCHD2	2.195367969374632
CHCHD3	-4.949840878116262
CHCHD6	2.4231195777464314
CHCHD7	-1.0595501204637288
CHD1	-5.036568360742381
CHD1L	-7.380944458793754
CHD2	-2.332391364682176
CHD3	8.166386900380301
CHD4	-2.9462826967795115
CHD6	-0.7324931074356439
CHD7	-7.889331303070183
CHD8	0.41663240506064897
CHD9	0.7545172631690283
CHEK1	-5.992877138999335
CHERP	0.7014138249053385
CHFR	0.9095092800475596
CHGB	10.0
CHIC2	-9.077190060195756
CHID1	-0.7534957332199027
CHKA	-3.0902359083654285
CHL1	9.008011053087484
CHM	-2.3733602879808444
CHMP1A	0.363407552143908
CHMP1B	1.5452450227671142
CHMP2A	5.705567362855683
CHMP2B	-1.6553838123902604
CHMP4A	-0.09583453163910373
CHMP5	3.097921347263098
CHMP6	-2.239896145539828
CHMP7	3.2088635807440933
CHN1	-6.744071258693944
CHN2	1.6370894063520538
CHORDC1	-2.5607360829995267
CHRAC1	-6.3926957823493025
CHRNB1	0.6322064516696904
CHRNB2	1.2437633156153918
CHSY1	-2.497389349434289
CHTF8	-0.7637208798589876
CHUK	0.2782750974996179
CHURC1	-4.174604564922643
CIAO1	0.30553342208470197
CIAPIN1	0.4220599519870106
CINP	-1.0446423354671084
CIR1	0.5913071134647102
CIRBP	4.6032221504874995
CISD1	1.510258870272058
CISD2	-2.3645009609680936
CIZ1	1.9888546159361156
CKAP2	-9.231821519767454
CKAP2L	-8.089542254441051
CKAP4	2.376303701232664
CKAP5	-0.7795988500672334
CKB	-10.0
CKS1B	-10.0
CKS2	-10.0
CLASP1	1.6199236089628282
CLASP2	8.227496046735482
CLCC1	-0.9303057038913936
CLCN3	-4.120858581160195
CLCN4	5.628993269452163
CLCN6	-1.9273226138781456
CLDN12	1.585008443464735
CLDND1	-4.459542531571659
CLEC16A	1.0276323359424726
CLGN	-3.2150935446227145
CLIC4	-2.3406699722092226
CLINT1	-3.316444397370021
CLIP1	2.452031444901905
CLIP3	7.306217351548373
CLK1	2.7838322187752844
CLK3	0.5964190935571522
CLK4	0.18111348815685055
CLN5	-2.0201333903312166
CLNS1A	-7.674406011410867
CLOCK	-3.1059877205478434
CLP1	-0.5297921615635087
CLPP	2.617111830244679
CLPTM1	-2.090055218122045
CLPX	-1.704364710634257
CLSPN	-7.72367242411766
CLSTN1	2.386530539942335
CLSTN3	5.326459751888633
CLTA	1.8730428931927787
CLTB	4.8253927931322425
CLTC	2.5017665243279668
CLU	-10.0
CLUAP1	-5.052612827295689
CMAS	0.5514522374126662
CMBL	-10.0
CMC1	-3.0469643558558146
CMPK1	-2.2306807491274236
CMTM6	-10.0
CNBP	-7.296172836549628
CNDP2	-1.9850095891630424
CNIH4	-9.270054642639137
CNKSR2	-1.4279673552757737
CNN2	7.013082104464242
CNN3	-8.261269647047962
CNOT1	-3.5232149523806835
CNOT10	-2.1372245973311688
CNOT2	0.11257252036017863
CNOT4	0.0698058907139443
CNOT6	0.11256935794617894
CNOT6L	1.5119025245746156
CNOT7	-2.7080804238147542
CNOT8	0.8007491020619567
CNP	-1.4643007650552142
CNPY2	0.060133784491608985
CNPY3	-3.6217970438207887
CNR1	0.32779488326403666
CNRIP1	-1.1532100974575297
CNST	2.7515604082274066
CNTN1	8.793340143679186
CNTN4	-6.707238398452801
CNTROB	-0.08738441826223604
COASY	-1.4819121571645535
COCH	1.9950409545856904
COG1	1.2453050343325132
COG2	-2.4282523112561907
COG3	1.0246726662722223
COG4	-0.9819618731480201
COG5	-5.233309822253383
COG6	-3.2508035627175382
COG7	-5.520187232247701
COG8	-1.874592656682744
COIL	-1.9722158028964407
COL4A2	-4.245204016971078
COL4A3BP	2.04942767930312
COL4A5	-10.0
COMMD1	0.3557748631029196
COMMD10	-6.736701031401588
COMMD2	-1.1447382758766749
COMMD3	3.051474328306468
COMMD4	-1.7823397605869549
COMMD5	0.7168783574295172
COMMD6	1.4246078985106203
COMMD7	-1.8758079329824413
COMMD8	-1.742934259054566
COMMD9	2.2521442242659067
COMT	-2.5318651289594407
COPA	1.7276008596309538
COPB1	-2.3762957587169447
COPB2	-3.235554557305833
COPE	6.98620282499587
COPS2	-1.864706499721874
COPS3	2.2831587755113936
COPS4	-0.8653084304789234
COPS5	-3.2534077999238478
COPS6	2.896025460979935
COPS7A	0.3901884773969331
COPS7B	2.2028202692846466
COPS8	1.0786500524743838
COPZ1	0.7096526361468909
COQ10A	-0.14461714885443525
COQ10B	3.481749450609341
COQ2	-3.6992995890238154
COQ3	-0.8445046903814621
COQ4	-0.15606425374382046
COQ5	-0.4077187885420979
COQ6	1.198161425262356
COQ7	0.12046400457764825
COQ9	-5.0737155961961085
CORO1A	8.295176429356715
CORO1B	-2.574926696893927
CORO1C	1.5880144348683989
CORO2B	0.3975432295365773
CORT	7.695579702104567
COTL1	5.4482515236434885
COX10	-0.17345365760797812
COX11	-3.5682268552553924
COX15	-2.547645834556644
COX16	-0.5569380800163841
COX17	-0.26514498421423777
COX18	-2.6859443141294563
COX19	-1.1119018066435555
COX4I1	7.095773297592715
COX5A	1.5380821832443254
COX5B	3.630608260522615
COX6A1	5.490442674317664
COX6B1	5.264970244743941
COX6C	-1.853049647690054
COX7A2	10.0
COX7A2L	1.756680890078553
COX7B	1.748320311779798
COX7C	0.3436014459458497
COX8A	2.7963105643981896
CPD	-3.1782034283007445
CPE	-1.2148503547344411
CPEB2	1.1940321587267044
CPEB3	5.088803038134908
CPEB4	2.7545397713713045
CPNE1	-1.6398239886482855
CPNE3	-2.2719045693892324
CPSF1	-6.309764477625222
CPSF2	-4.542140167544209
CPSF3	-2.690041849600901
CPSF3L	-0.3697673750574837
CPSF6	-5.640153169913541
CPSF7	-0.6779785227074131
CPT1C	3.9553672435963008
CPT2	-4.553846242124799
CPXM1	-9.163447315151076
CRABP1	4.13089886680154
CRADD	-2.2175397889772115
CRAT	-1.9131460087531955
CRB1	-5.273121674964841
CRBN	-0.4070677368247341
CRCP	-1.3877265071280194
CREB1	-1.1154974593143965
CREB3	0.11317128738179508
CREB5	-10.0
CREBBP	-0.35708245199997257
CREBZF	-1.9653166129311117
CREG1	-0.5017446700738172
CRELD1	2.185869191537509
CRELD2	-2.281331325557997
CREM	-4.360434560284317
CRHBP	5.181446215458031
CRIP2	1.5391791377828503
CRIPT	-2.57048701996378
CRISPLD1	-10.0
CRK	-1.3935789512217558
CRKL	-4.909951486150969
CRLF3	-3.923152696474969
CRMP1	10.0
CRNKL1	0.4403230394053568
CROT	-8.256114538671284
CRTAP	-4.128698502803059
CRY1	0.5782605268937556
CRY2	1.878398009337456
CRYBB2P1	0.15046842133364066
CRYL1	-3.712285730381373
CRYZ	-10.0
CRYZL1	1.871452467943056
CS	-3.018886509377416
CSAD	4.6841834770798405
CSDC2	8.541744174672102
CSDE1	1.3053553412181194
CSE1L	-0.3480564836292818
CSGALNACT2	4.679429472023617
CSNK1A1	3.325498034265687
CSNK1D	-2.8313967052777373
CSNK1E	1.2082465509132725
CSNK1G1	-1.4900526489265689
CSNK1G3	1.0697485033758694
CSNK2A1	1.146676519415931
CSPP1	-2.315148510255812
CSRNP2	2.4865363730501646
CSRNP3	6.674317514601424
CSRP2	-9.978479478021864
CSRP2BP	1.7494365920084354
CST3	-2.4681810248117837
CSTB	-4.376528355916962
CSTF1	-2.5472883663224706
CSTF2	-2.6620415306085063
CSTF2T	-1.9338381867515544
CSTF3	-2.5273855010695945
CTAGE5	-1.0660549604170555
CTBP1	4.986979260408896
CTBP2	-3.8939209877412906
CTCF	-0.0807962929309814
CTDSP2	-5.707927069779713
CTDSPL2	-1.366004001978626
CTNNA1	-7.418081756404952
CTNNA2	10.0
CTNNAL1	-7.251861072396821
CTNNB1	-10.0
CTNNBL1	-3.2118754371336897
CTNND1	-5.329185987486993
CTNND2	3.5739805711365946
CTPS2	-2.957496130382502
CTR9	0.009997375487457
CTSA	-3.5902264730808224
CTSB	0.24210685748927696
CTSC	-9.03986427417088
CTSD	0.8699314782697091
CTTN	2.455436737413761
CTTNBP2	1.4988393571134757
CTTNBP2NL	0.5310934163509969
CUEDC2	-0.3836449254078039
CUL1	0.5187399678881096
CUL2	-1.22645263536826
CUL3	-1.415956739869627
CUL4A	-5.1800969015100256
CUL4B	0.983622845609778
CUL5	-2.8256051038651187
CUL7	-2.3347032508856356
CUTC	-4.563967989469803
CUX1	4.393140282911052
CWC15	0.4239414667161179
CWC22	-3.163053382410118
CWC27	-1.8425517571703136
CWF19L1	-1.1264815144386036
CWF19L2	-2.091870373808979
CX3CL1	2.0198022693371787
CXADR	10.0
CXCR4	1.7429001500030885
CXXC1	0.3979108908204583
CXorf23	1.949584191745091
CXorf38	-0.5888340933690649
CXorf40B	1.323124247133788
CXorf56	-3.3130756622982487
CXorf57	-1.2978980745871194
CYB5A	-3.0748453142973835
CYB5B	-2.1773987650036
CYB5D1	-1.5214203200759162
CYB5D2	4.030260365715549
CYB5R1	-0.023360325991097653
CYB5R3	-1.5156134088289899
CYB5R4	-0.3035910074637769
CYC1	-2.291138036877061
CYCS	0.1483547386385744
CYFIP2	3.825683078115445
CYLD	2.1469446310418454
CYP20A1	-6.818378810282854
CYP4V2	-4.599690325970698
CYP51A1	-3.324208023864539
CYR61	-8.05593938677958
CYTH1	6.393134574802367
CYTH2	-1.201703533227722
D4S234E	10.0
DAAM1	6.0110166231420745
DAD1	-3.3099451573996417
DAG1	-7.4546158470635
DAGLB	2.0831306992596264
DALRD3	-0.7794827835329002
DAP	-10.0
DAP3	2.684334152282746
DAPK1	5.146341448519093
DARS	-9.031308411629476
DARS2	-3.2122013785957964
DAZAP2	-2.035661771130965
DBF4	-8.449349719407005
DBI	-5.012783381244087
DBN1	6.0222256863099615
DBNDD1	-0.6812825856964297
DBNL	-1.770923130200288
DBR1	-0.4917347730302966
DBT	0.3338158172732296
DCAF10	-1.096515778485266
DCAF11	-1.112002191537759
DCAF12	-1.0684209029768226
DCAF13	-4.921574736092888
DCAF16	-4.746252689834477
DCAF17	-0.3769997240978197
DCAF5	1.2386460676294582
DCAF6	-0.7116329341632555
DCAF7	-0.2605572319600003
DCAF8	-4.091087574245663
DCAKD	-0.21302435653764187
DCBLD2	-5.695807725748657
DCC	4.66618884677016
DCHS1	3.4835192992406068
DCK	3.286618402877082
DCLK1	3.753151570558363
DCLK2	8.410664504338303
DCLRE1A	-2.440613174793901
DCLRE1B	-1.0485576963804228
DCLRE1C	-2.4331640074001153
DCP1A	0.6790415494027909
DCP1B	-4.158347448404842
DCP2	-2.8654068433225848
DCTD	-10.0
DCTN1	3.03608899304766
DCTN2	2.6106607944915923
DCTN3	6.131238678496468
DCTN4	0.02756190712690314
DCTN5	0.1904966788826365
DCTN6	0.5421359620974051
DCTPP1	-0.6586502441961576
DCUN1D1	-4.731547123414738
DCUN1D4	1.5052966237897991
DCUN1D5	1.025011728524946
DCX	10.0
DCXR	-7.555329456022522
DDA1	2.966465067938685
DDAH1	-5.345677935137697
DDB1	-0.05057911956938619
DDHD1	1.202043727157586
DDHD2	1.55955777528516
DDIT3	1.8561220708191624
DDIT4	-7.0860377462421225
DDOST	-2.32297776449144
DDRGK1	-1.3454661520452114
DDX1	-3.2350222893507117
DDX10	-2.133084501382689
DDX11	-6.904454347652737
DDX17	-1.9216783976022005
DDX18	-1.8041229060294373
DDX19A	-2.7267814291288195
DDX19B	0.5857788852637402
DDX20	-3.0038187185472727
DDX21	-1.0169911179926872
DDX23	-3.2254478697863336
DDX25	3.4701860219299805
DDX26B	2.1337954396811307
DDX27	-2.562275262306838
DDX28	-0.16978298847683435
DDX3X	-1.225489894368127
DDX3Y	-1.022649333750879
DDX41	0.3243661256673286
DDX42	-2.298377028025309
DDX46	-1.21496487469457
DDX47	-1.9617127079725425
DDX49	0.9284970114017462
DDX5	6.788452730817936
DDX50	-0.8557743329170503
DDX54	-3.0705961346213377
DDX55	-1.23391759526279
DDX56	-1.2044271972967175
DDX59	-1.5713452852111096
DDX6	1.7955201248716064
DECR1	-10.0
DEDD	0.6646128113423445
DEDD2	2.8300598959294256
DEF8	1.7614096491703737
DEGS1	-1.2228369712982194
DEK	-8.450537653649917
DENND1A	-10.0
DENND1B	-2.7905968501256284
DENND4A	0.5413216675772534
DENND4C	-4.411661146402375
DENND5A	-5.728270693330524
DENND5B	0.9602429722981156
DENR	-0.6253173559196934
DEPDC1	-6.227540728974349
DEPDC1B	-9.323468883883306
DEPDC5	0.20764418249476504
DERA	-10.0
DERL1	1.5317094997434868
DERL2	-3.001418787517809
DFFA	-2.7365631173458183
DFFB	-1.0166745633687368
DFNA5	-0.5812787903710895
DGCR14	-1.1417425865854145
DGCR2	-1.467300370595099
DGCR6L	2.721130870125016
DGCR8	0.34622842111030755
DGKB	-5.4911676363493935
DGKE	3.2765921714935367
DGUOK	2.524153890583583
DHCR24	-4.034096427162258
DHCR7	-5.439195793652417
DHDDS	0.1550370546802237
DHFR	-10.0
DHFRL1	-3.608240788692288
DHPS	8.122562381828956
DHRS13	-0.7556290870662696
DHRS3	-4.42246702574545
DHRS7	-6.070213223283168
DHTKD1	-4.212341951911639
DHX15	-2.4594535600640266
DHX29	4.708235969848429
DHX30	0.8893583984819928
DHX32	-6.970430412168996
DHX33	-1.9198057601246448
DHX35	-2.0248328812068777
DHX38	0.5635725182926351
DHX40	-6.730473653780977
DHX57	-0.34550119586064154
DHX8	-1.5927473879782508
DHX9	-5.440156500773798
DIABLO	-1.0778086712241126
DICER1	3.187577871559187
DIDO1	-2.748025726202392
DIP2A	-3.029599486312053
DIP2B	0.5919174414672197
DIP2C	2.7427609238563733
DIRAS3	5.039212152607204
DIS3	0.07476041983018257
DIS3L	-4.335295125024151
DIS3L2	-1.3291473461854173
DIXDC1	0.0293076049587011
DKC1	-4.215656573527443
DKFZP434I0714	3.196652010488126
DKK3	-2.519384668921617
DLAT	-2.2117440978704517
DLD	-0.5003559415664062
DLG1	-1.7117468089457102
DLG2	3.723410684468023
DLGAP1	6.3064919346694825
DLGAP4	4.6298020203511525
DLGAP5	-7.996812083502967
DLK1	-4.453974239881682
DLL3	0.5510907927109641
DLX1	5.958050495376077
DLX2	9.479349505220869
DLX5	10.0
DLX6	8.448625694232637
DLX6-AS1	10.0
DMAP1	-0.5717019950180299
DMD	5.019238547357417
DMTF1	-2.2548584320082017
DMXL1	0.7972718613509678
DMXL2	0.2725142372551436
DNA2	-5.167675212462215
DNAJA1	4.5746827892699535
DNAJA2	-0.017519224978488877
DNAJB1	-0.9135057666049706
DNAJB11	0.8808171395419669
DNAJB12	-0.8800801385648939
DNAJB14	-0.18559413979626405
DNAJB4	-3.532467942346196
DNAJB5	3.5219595018235905
DNAJB6	3.6966149013566487
DNAJB9	-0.3000829662415422
DNAJC1	-8.49330684311783
DNAJC10	-4.2514329995039315
DNAJC11	0.9667051221578656
DNAJC13	1.1366661906226634
DNAJC14	-2.4037840624620435
DNAJC16	-1.4181077346304138
DNAJC18	1.0254805783311385
DNAJC19	-4.856242568131528
DNAJC2	-3.4595145172626025
DNAJC27	1.2974437639822392
DNAJC3	-2.3241933930443257
DNAJC5	1.5431695086315325
DNAJC6	5.741682475566535
DNAJC7	-0.14008165111381324
DNAJC8	2.3202294089328994
DNAJC9	-3.8494051339447664
DNAL1	-6.411846610591352
DNAL4	-0.6172980501520438
DNALI1	-5.0014623053794525
DNER	-0.3771910466959278
DNM1L	1.7364882660616148
DNM3	10.0
DNMT1	-0.8926450292408923
DNMT3A	-0.05789188381828414
DNTTIP1	-3.9909046275459694
DNTTIP2	1.0400663210101353
DOCK1	-10.0
DOCK3	1.9469584531323307
DOCK4	1.6073603690667648
DOCK7	-5.125655005432473
DOK4	10.0
DOLK	-0.7825513029814143
DOLPP1	-0.2091368285714814
DOPEY1	3.4633174243097646
DOPEY2	2.430180990867919
DPAGT1	-3.8016809625862265
DPCD	-6.614408757536336
DPF1	8.553345487867112
DPF2	-2.3600707493470314
DPH1	0.03886968420393146
DPH2	0.1582375945584775
DPH3	0.4452007155691161
DPH5	-4.9368654544707855
DPM1	-3.9195465256024664
DPM2	-0.13095822423035688
DPP3	-3.3154838594130385
DPP6	-1.4356950637127164
DPP8	-2.0809219062608193
DPP9	-3.895811390147927
DPY19L2	-1.0502191431770147
DPY19L3	-5.342390922286648
DPY19L4	-6.6961849713972486
DPY30	-1.7838107744691154
DPYSL2	7.109991160303199
DPYSL3	7.221352834080987
DPYSL4	1.696309076234489
DPYSL5	7.719866455640703
DR1	-0.5915197071428967
DRAM2	0.61349145107937
DRAP1	3.609335655860815
DRG1	-2.4952556541058417
DRG2	-4.4524716848146495
DROSHA	-0.3699936815422918
DSCR3	0.11511446012725665
DSN1	-9.236828511457398
DST	-2.9749042250029234
DSTN	4.145788067883814
DSTYK	-2.3475390442017976
DTD1	6.806764857603427
DTL	-9.320549964163488
DTNA	-3.710128303556506
DTNB	3.9182432364273456
DTWD1	-3.481392617711578
DTX4	-2.889649235616738
DTYMK	-4.78619359336917
DUS3L	-0.8831141038212219
DUSP1	1.7262373347222733
DUSP11	1.0344744070984746
DUSP12	-0.24312277556970716
DUSP18	2.1732345706988787
DUSP26	6.632101563116626
DUSP3	-0.2710700807957905
DUSP4	8.194758224445055
DUSP6	5.5728513845666425
DUT	-7.089977213915043
DVL2	-5.384113163624572
DVL3	-0.18624916572189526
DYM	-0.15252290227872808
DYNC1H1	1.2605312582699308
DYNC1I1	5.8944551613034575
DYNC1I2	1.8736847565459172
DYNC1LI1	3.60222486387324
DYNC1LI2	-2.5447546925678863
DYNC2H1	-6.564189549616351
DYNC2LI1	-2.7564840953710656
DYNLL1	-0.7332058495735087
DYNLRB1	3.455690519076808
DYNLT1	4.365233996439812
DYNLT3	1.1541543798732634
DYRK1A	-0.3568343501084805
DYRK3	-2.1276295007527133
DYRK4	-7.591668042368713
DZIP3	-2.18022700018712
E2F6	-4.114712821684905
E2F7	-10.0
E4F1	-0.3913570639376422
EAF1	3.900134073884518
EAPP	-0.35262100884258457
EARS2	-1.4140047611580722
EBAG9	-2.326668619571521
EBNA1BP2	-1.7058362184123177
EBP	1.9818492891786497
EBPL	-8.556650658375522
ECD	1.1863708939312727
ECE1	0.623032034932138
ECH1	0.5113998407410675
ECHDC1	-1.4623059544565498
ECHS1	-4.418494240963101
ECSIT	0.7662497295912711
ECT2	-9.211890704611166
EDA2R	-7.2931917102068375
EDC3	-0.665529964505899
EDC4	-0.3329955625249759
EDEM1	0.7389512107124747
EDEM2	0.25912429821386096
EDEM3	1.4524519112784382
EDF1	3.316021082572288
EDIL3	7.532366222671023
EDNRB	-10.0
EEA1	-3.5512055215265064
EED	-1.1312833110788103
EEF1A1	-0.3935954406592642
EEF1B2	-3.2150257228835177
EEF1E1	-0.935679614838924
EEF1G	0.9812758464666032
EEF2	1.9960137647662124
EEF2K	-2.8800289224885236
EEFSEC	0.8765990675530937
EFCAB2	-10.0
EFCAB7	0.1880421732734318
EFHC1	-3.4959092160979948
EFNA5	-2.0535094202980586
EFNB1	-8.881336658458485
EFNB2	1.2142210768844055
EFR3A	-1.0053280318554445
EFR3B	3.1869045300517813
EFTUD1	-1.5423545685198483
EFTUD2	-3.7052377265397167
EGLN2	0.964461748461673
EGLN3	-8.395466817135544
EGR1	4.131525518366876
EGR2	5.671784900624279
EHBP1	1.1019592551221575
EHD1	0.3388660670796483
EHMT1	-2.938565060208463
EI24	-2.059133263887713
EID1	-2.7021980055040933
EID2B	2.4226860839720303
EIF1	10.0
EIF1AD	0.5161133332317865
EIF1AX	-3.2135058478371272
EIF1B	0.5077052993966971
EIF2A	-4.075009932345028
EIF2AK1	-7.226976073460847
EIF2AK2	-6.411091513664285
EIF2AK3	-2.5919471397988425
EIF2AK4	-2.9630532103147362
EIF2B1	-3.0388156934891577
EIF2B2	-1.0155799911842665
EIF2B3	0.8059459546885659
EIF2B4	-2.2497846578473366
EIF2B5	-1.2403405755045571
EIF2S1	-0.7305420933476022
EIF2S2	1.0378297449941545
EIF2S3	-0.7586468424147759
EIF3A	-5.492211183372703
EIF3C	1.611804807710313
EIF3D	-3.1071407641453566
EIF3E	-6.5665781431892825
EIF3G	-3.3050626477977234
EIF3H	0.28882715693761496
EIF3I	-2.0391740081866145
EIF3J	0.052522476807918266
EIF3K	3.218399437943801
EIF3L	4.093784021259018
EIF3M	-6.9158344214923
EIF4A1	0.052822510397390124
EIF4A2	8.115590205048798
EIF4A3	-0.16894368456392703
EIF4B	-2.3090462302400883
EIF4E	-0.7706584604603403
EIF4E2	0.7791476120511671
EIF4EBP1	1.182454668626686
EIF4EBP2	1.4935576741047063
EIF4ENIF1	-1.352989484085658
EIF4G1	-4.355887296136733
EIF4G2	10.0
EIF4G3	-5.844756697178737
EIF4H	-5.554676878195425
EIF5	-0.3801539234369182
EIF5A	0.4342884449493797
EIF5A2	-2.2058527905170946
EIF5B	-2.1028893604201757
EIF6	-0.630515621641879
ELAC1	-2.5268823600952404
ELAC2	-1.6711372734555008
ELAVL1	-10.0
ELAVL2	10.0
ELAVL4	10.0
ELF2	-3.4258526307588886
ELK1	2.2028135733305563
ELMO1	10.0
ELMO2	4.458437813193191
ELMOD1	2.004759988509957
ELMOD2	-7.254100463731897
ELMOD3	-0.03230253064000574
ELOF1	0.15544667681875465
ELOVL2	-5.049021860156718
ELOVL4	8.574880578378368
ELOVL5	-8.655553136449011
ELOVL6	-3.5831470876696785
ELP2	-0.7354155990638774
ELP3	0.7794531439357072
ELP4	-5.6392554626649165
EML1	-7.331234523806713
EML4	0.03840085113206985
EMP2	-9.886696980699904
ENAH	-4.395017991926585
ENC1	-5.4156881038801625
ENKUR	-10.0
ENO1	-5.514754361451484
ENO2	10.0
ENOPH1	0.5256402894446276
ENOSF1	-10.0
ENOX1	3.260760404739038
ENOX2	1.3357902481951751
ENPP4	0.6623095792710406
ENSA	0.8559110907487663
ENTPD1	-2.1305130089739066
ENTPD4	3.04990678031191
ENTPD6	2.410883645715721
ENY2	-3.963303447142537
EP300	-1.4800774723464218
EP400	-1.0872349115909012
EPB41	-7.7729590033219536
EPB41L1	8.389570692337966
EPB41L4A	-0.7998009748279147
EPB41L5	-5.876383775516414
EPC1	-0.22341008067193527
EPDR1	-2.6560261207160316
EPHA3	-0.7823765929151607
EPHA4	-9.163956058075152
EPHA5	10.0
EPHA7	-4.630137986292809
EPHB1	-10.0
EPHB2	-7.059088806652148
EPM2AIP1	2.582939188323358
EPN2	-1.6682967577296786
EPRS	-2.3774141620155684
EPS15	4.2153072000791445
EPS15L1	2.4703395776361208
EPS8	-2.480579590093024
EPT1	0.3406730623933395
ERAL1	-1.4727556368500236
ERBB2	-5.181944760529146
ERBB2IP	-5.669386673188808
ERBB4	10.0
ERC1	1.7607231735810411
ERC2	4.6832024358750095
ERCC1	-5.54249154015398
ERCC2	-2.1860539438290747
ERCC3	1.1520231229044156
ERCC4	-1.633541641693528
ERCC5	-1.1104886383719237
ERCC8	-2.402029996134926
ERGIC2	0.927885066219348
ERGIC3	1.1179426639296246
ERH	-4.5193821588772005
ERI1	-3.494300980366252
ERI2	-3.914211786557532
ERI3	0.2862570780192839
ERLEC1	-2.465617421887853
ERLIN1	-4.147231327478372
ERO1LB	10.0
ERP29	2.1192853373418967
ERP44	-3.3201676903241317
ERRFI1	5.523671712276328
ESCO1	-2.1052862619781707
ESCO2	-8.190207736293804
ESD	-2.9427341754810072
ESF1	-3.7967558474764864
ESYT1	-5.898528254987477
ESYT2	0.082307777229412
ETAA1	-1.4783979110968544
ETF1	-2.2708646935647883
ETFA	-4.967763028274258
ETFB	3.3968466613731145
ETNK1	-2.618799326626463
ETV1	-9.671987747741813
ETV5	2.608643310459081
EVI5	-7.003686645253067
EVL	9.5588899687166
EWSR1	-3.5384526233753086
EXD2	0.39064288121191415
EXOC1	2.737330867193001
EXOC2	2.335391554951063
EXOC3	-0.8009517329203316
EXOC4	-3.4557352759211906
EXOC5	-0.7504266165859887
EXOC6	-0.5495212112395544
EXOC6B	-0.9750291055606332
EXOC7	-0.6064363855263317
EXOG	0.6442886813852026
EXOSC1	-1.4359879773875217
EXOSC10	-2.368907978297172
EXOSC2	-4.382183867220087
EXOSC3	-4.074767395227397
EXOSC4	-1.606034818019656
EXOSC5	-0.8399032510767059
EXOSC7	-3.4994296398031337
EXOSC8	-3.933761016164401
EXOSC9	-4.395880651983186
EXT2	-1.7020568496330917
EXTL2	-5.771931250939157
EXTL3	0.06104478755914975
EZH1	-0.21306741983286215
EZH2	-3.2300514613931854
EZR	-10.0
F11R	-1.380993197281725
F2R	-8.31817873087888
F3	-10.0
FAAH	3.9354988323408318
FABP5	-0.9647864707512229
FABP7	-10.0
FADS1	-7.595279919492358
FADS2	-10.0
FAF2	-1.985258756258485
FAHD1	-2.5964904172626735
FAHD2A	-1.054078807647524
